id,countyId,cityId,is_bankOwned,is_forAuction,event,time,price,pricePerSquareFoot,city,yearBuilt,streetAddress,zipcode,longitude,latitude,livingArea,livingAreaValue,lotAreaUnits,bathrooms,bedrooms,buildingArea,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,hasPetsAllowed,homeType,county
31707-76405813,90577,16701,0,0,Listed for sale,7/2/2021,159900,83,Albany,1967,1813 Pineknoll Ln,31707,-84.1964035,31.59515381,1925,1925,Acres,2,4,0,1,0,0,0,0,0,0,0,SINGLE_FAMILY,Dougherty County
31707-76393266,90578,16701,0,0,Listed for sale,6/23/2021,125000,76,Albany,1962,2006 Gary Ave,31707,-84.1927948,31.60591125,1639,1639,Acres,2,3,0,0,0,0,0,0,0,0,0,SINGLE_FAMILY,Dougherty County
31707-76392568,90579,16701,0,0,Listed for sale,6/21/2021,250000,63,Albany,1968,1824 Green Valley Ln,31707,-84.20518494,31.59028053,3966,3966,Acres,5,4,0,1,0,0,0,0,0,0,0,SINGLE_FAMILY,Dougherty County
31707-76406557,90580,16701,0,0,Listed for sale,6/18/2021,194500,96,Albany,1970,1731 Marbury Ln,31707,-84.195755,31.59253693,2026,2026,Acres,2,4,0,1,0,0,0,0,0,0,0,SINGLE_FAMILY,Dougherty County
31707-76394386,90581,16701,0,0,Listed for sale,6/15/2021,162500,79,Albany,1963,1830 Lullwater Rd,31707,-84.20422363,31.5910511,2058,2058,Acres,3,4,0,1,0,0,0,0,0,0,0,SINGLE_FAMILY,Dougherty County
31707-76420312,90582,16701,0,0,Listed for sale,6/15/2021,105000,72,Albany,1990,1915 Stuart Ave,31707,-84.19165039,31.61219406,1457,1457,sqft,2,3,0,0,0,0,0,0,0,0,0,CONDO,Dougherty County
31707-76417355,90583,16701,0,0,Listed for sale,6/10/2021,154999,81,Albany,1972,1505 Argonne Dr,31707,-84.18668365,31.59861565,1915,1915,Acres,3,4,1915,0,0,0,One,0,0,0,0,SINGLE_FAMILY,Dougherty County
31707-76393808,90584,16701,0,0,Listed for sale,6/9/2021,179900,106,Albany,1963,1813 Robinhood Rd,31707,-84.20310974,31.59033394,1692,1692,Acres,2,2,0,1,0,0,0,1,0,0,0,SINGLE_FAMILY,Dougherty County
31763-93109100,90585,52922,0,0,Listed for sale,6/5/2021,299900,122,Leesburg,2006,112 Ossabaw Ln,31763,-84.21964264,31.63747978,2450,2450,Acres,3,4,0,0,0,0,0,0,0,0,0,SINGLE_FAMILY,Lee County
31707-93109062,90586,16701,0,0,Price change,7/2/2021,419900,116,Albany,2006,164 Grand Island Dr,31707,-84.20475769,31.63043976,3617,3617,Acres,5,5,0,0,0,0,0,0,0,0,0,SINGLE_FAMILY,Lee County
30830-69840372,90957,55067,0,0,Listed for sale,7/12/2021,169900,140,Waynesboro,1979,102 Pine Cone Rd,30830,-82.00611877,33.07278061,1210,1210,Acres,2,3,1210,1,0,0,0,0,0,0,0,SINGLE_FAMILY,Burke County
30830-69839267,90958,55067,0,0,Listed for sale,7/11/2021,1000000,0,Waynesboro,0,810 Burke Veterans Pkwy,30830,-81.98312378,33.07660675,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Burke County
30830-69845402,90959,55067,0,0,Listed for sale,7/3/2021,249900,136,Waynesboro,1964,605 W 4th St,30830,-82.01692963,33.07804108,1840,1840,Acres,2,3,1840,0,0,0,0,1,0,0,0,SINGLE_FAMILY,Burke County
30830-69836867,90960,55067,0,0,Listed for sale,7/2/2021,355900,116,Waynesboro,1981,1135 Clarks Place Rd,30830,-81.96212006,33.09073639,3064,3064,Acres,5,5,3064,0,0,0,0,0,0,0,0,MULTI_FAMILY,Burke County
30830-2070800138,90961,55067,0,0,Listed for sale,5/19/2021,189000,0,Waynesboro,0,0 Ponderosa Rd,30830,-81.95430756,33.22195816,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Burke County
30830-2070418508,90962,55067,0,0,Listing removed,7/10/2021,279000,0,Waynesboro,1990,5256 N Highway 56,30830,-81.9614563,33.12311172,0,0,sqft,0,0,0,0,0,0,One,0,0,0,0,MULTI_FAMILY,Burke County
30830-69837839,90963,55067,0,0,Listed for sale,6/14/2021,155000,109,Waynesboro,1975,503 Church St,30830,-82.02291107,33.08330536,1425,1425,Acres,2,3,1425,1,0,0,0,0,0,0,0,SINGLE_FAMILY,Burke County
30830-69847055,90965,55067,0,0,Listed for sale,6/11/2021,365000,121,Waynesboro,1986,12 Huntington Pl,30830,-82.01689911,33.07118225,3012,3012,Acres,3,3,3012,1,0,0,Two,0,0,0,0,SINGLE_FAMILY,Burke County
30830-2070297551,90966,55067,0,0,Price change,6/23/2021,17000,0,Waynesboro,0,511 Hometract Rd,30830,-81.9775238,33.15077209,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Burke County
30830-69845553,90967,55067,0,0,Listed for sale,6/7/2021,55000,0,Waynesboro,0,704 Sunrise Ridge Rd,30830,-81.86598969,33.10124588,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Burke County
30830-2101300829,90968,55067,0,0,Listed for sale,6/21/2021,33550,0,Waynesboro,0,0 Highway 25,30830,-82.03367615,33.13160324,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Burke County
30830-69843655,90969,55067,0,0,Price change,5/28/2021,349900,97,Waynesboro,1966,469 Highway 23 S,30830,-81.8781662,33.13362122,3613,3613,Acres,3,3,3613,1,4,1,0,0,0,0,0,SINGLE_FAMILY,Burke County
30830-69844761,90970,55067,0,0,Price change,5/27/2021,350000,109,Waynesboro,1960,640 S Victory Dr,30830,-82.01858521,33.07850647,3217,3217,Acres,3,4,3217,0,0,0,Two,0,0,0,0,SINGLE_FAMILY,Burke County
30830-2085501574,90971,55067,0,0,Listing removed,6/11/2021,110000,0,Waynesboro,0,0 Margaret Ln,30830,-82.14545441,33.05766678,0,0,sqft,0,0,0,0,0,0,0,0,0,0,0,LOT,Burke County
30830-82456270,90972,55067,0,0,Listed for sale,4/27/2021,61500,0,Waynesboro,0,205 Rivers Run,30830,-81.81950378,33.22552872,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Burke County
30830-247174245,90973,55067,0,0,Listing removed,7/10/2021,188075,0,Waynesboro,0,Frances Ave,30830,-81.97651672,33.10954666,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Burke County
30830-69836545,90974,55067,0,0,Listed for sale,4/24/2021,169900,100,Waynesboro,1964,415 McIntosh Dr,30830,-82.02222443,33.07827377,1704,1704,Acres,2,3,1704,1,2,1,0,0,0,0,0,SINGLE_FAMILY,Burke County
30830-2071961675,90975,55067,0,0,Listed for sale,4/7/2021,36000,0,Waynesboro,0,203 & 20 Ridge Rd,30830,-81.81705475,33.17640305,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Burke County
30830-69839943,90976,55067,0,0,Price change,4/12/2021,250000,54,Waynesboro,1930,640 E 7th St,30830,-82.00508118,33.09580231,4608,4608,Acres,5,6,4608,1,0,0,0,0,0,0,0,SINGLE_FAMILY,Burke County
30830-82512316,90977,55067,0,0,Price change,5/25/2021,26000,0,Waynesboro,0,107 Meadow View Ln,30830,-82.00863647,33.12636948,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Burke County
30830-82462900,90978,55067,0,0,Price change,6/8/2021,44900,0,Waynesboro,0,225 Rivers Run,30830,-81.81933594,33.22496033,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Burke County
30830-2088486936,90979,36622,0,0,Price change,7/7/2021,407084,0,Waynesboro,0,0 Alexander Munnerlyn Rd,30830,-81.91036987,32.96724319,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Burke County
30830-82433123,90980,55067,0,0,Price change,6/8/2021,49900,0,Waynesboro,0,159 Rivers Run,30830,-81.82047272,33.22600174,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Burke County
30830-2077249203,90981,55067,0,0,Price change,5/20/2021,89900,0,Waynesboro,0,3400 Herndon Rd,30830,-82.05410767,32.99114227,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Burke County
30830-2102267963,90982,55067,0,0,Price change,1/13/2021,35000,0,Waynesboro,0,0 Shady Oak Ln,30830,-82.02732086,33.0681839,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Burke County
30830-82474110,90983,55067,0,0,Price change,1/19/2020,50000,0,Waynesboro,0,457 Rivers Run,30830,-81.81299591,33.22281265,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Burke County
30830-2076490935,90984,55067,0,0,Listed for sale,3/22/2021,60000,0,Waynesboro,0,0 Highway 56 S,30830,-82.10045624,32.99570465,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Burke County
30830-2078349155,90985,55067,0,0,Listed for sale,6/4/2021,48900,0,Waynesboro,0,0 Us Highway 25,30830,-81.99642181,33.05355072,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Burke County
30830-240340325,90986,55067,0,0,Price change,1/13/2021,72175,0,Waynesboro,0,Highway 56,30830,-81.9914093,33.07592773,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Burke County
30518-2094875007,91394,54600,0,0,Listed for sale,7/12/2021,559999,178,Buford,2017,4079 Two Bridge Dr,30518,-84.02970123,34.08309937,3144,3144,sqft,3,5,3144,1,3,1,Two,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30518-2100269529,91395,0,0,0,Listed for sale,7/11/2021,500000,170,Buford,2015,4299 Two Bridge Dr,30518,-84.02758789,34.0790329,2935,2935,sqft,3,5,2935,1,2,1,Two,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30518-80167078,91396,54600,0,0,Listed for sale,7/11/2021,340000,172,Sugar Hill,2003,998 Pine Acre Dr,30518,-84.03579712,34.09609985,1972,1972,Acres,3,4,1972,1,2,1,Two,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30518-80154401,91397,54600,0,0,Listed for sale,7/11/2021,289900,155,Sugar Hill,2004,1431 Pine Acre Dr,30518,-84.03302765,34.09973526,1874,1874,Acres,3,3,1874,1,2,1,Two,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30518-80141206,91398,54600,0,0,Listed for sale,7/10/2021,309000,157,Sugar Hill,2003,1171 Pine Acre Dr,30518,-84.03233337,34.09563446,1972,1972,Acres,3,4,1972,1,2,1,Two,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30518-98010258,91399,54600,0,0,Listed for sale,7/10/2021,392900,151,Sugar Hill,2012,6708 Pierless Ave,30518,-84.06508636,34.13787079,2604,2604,sqft,3,4,0,1,2,1,Two,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30518-80267707,91400,54600,0,0,Sold,10/5/2017,530000,124,Sugar Hill,2005,5835 Wild Azalea Cv,30518,-84.08683014,34.11137009,4262,4262,Acres,5,6,4262,1,3,1,Two,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30518-14838151,91401,54600,0,0,Listed for sale,7/10/2021,289000,172,Sugar Hill,1991,5106 Allison Way,30518,-84.05512238,34.09795761,1682,1682,Acres,3,3,1682,1,2,1,Two,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30518-98012447,91402,54600,0,0,Listed for sale,7/10/2021,320000,167,Sugar Hill,2011,5039 McEver View Dr,30518,-84.03739929,34.09407425,1920,1920,sqft,3,4,1920,1,0,1,Two,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30518-14843189,91403,54600,0,0,Listed for sale,7/9/2021,494900,96,Sugar Hill,1994,529 Emerald Lake Ln,30518,-84.06884766,34.11562729,5140,5140,Acres,4,6,5140,1,2,1,Three Or More,0,1,0,0,SINGLE_FAMILY,Gwinnett County
30518-14832614,91404,54600,0,0,Listed for sale,7/9/2021,369900,172,Buford,1996,4157 Chatham Point Way,30518,-84.01882172,34.08426285,2148,2148,Acres,2,4,2148,1,2,1,One,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30518-14841911,91405,54600,0,0,Listed for sale,7/9/2021,319900,209,Sugar Hill,1997,5539 Princeton Oaks Ln,30518,-84.0504837,34.12257385,1532,1532,sqft,3,3,1532,1,2,1,Multi/Split,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30518-14851945,91406,10614,0,0,Listed for sale,7/8/2021,419900,87,Buford,1992,2607 Wendover Ct,30518,-84.00605774,34.14931488,4800,4800,Acres,4,5,4800,1,2,1,One,0,1,0,0,SINGLE_FAMILY,Hall County
30518-14852226,91407,10614,0,0,Listed for sale,7/8/2021,550000,273,Buford,1996,3073 Lee Cir,30518,-83.99710083,34.1617012,2011,2011,Acres,3,4,2011,1,2,1,Two,0,1,0,0,SINGLE_FAMILY,Hall County
30518-123951581,91408,54600,0,0,Listed for sale,7/8/2021,385000,154,Sugar Hill,2013,1600 Shire Village Dr,30518,-84.02912903,34.12142181,2500,2500,sqft,3,3,2500,1,2,1,Two,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30518-55045666,91409,54600,0,0,Listed for sale,7/8/2021,500000,122,Sugar Hill,2000,6422 Mountain Ridge Cir,30518,-84.08395386,34.12033844,4098,4098,Acres,3,4,4098,1,2,1,Two,0,1,0,0,SINGLE_FAMILY,Gwinnett County
30518-14843025,91410,54600,0,0,Listed for sale,7/8/2021,419900,182,Sugar Hill,1991,5835 Valine Way,30518,-84.06784058,34.12044144,2305,2305,Acres,3,3,2305,1,2,1,Two,0,1,0,0,SINGLE_FAMILY,Gwinnett County
30518-2077320805,91411,10614,0,0,Listed for sale,10/29/2020,0,0,Buford,2021,Coming Soon Plan,30518,-84.04141235,34.15101242,0,0,sqft,0,0,0,0,0,0,0,0,0,1,0,SINGLE_FAMILY,Gwinnett County
30518-172431808,91412,10614,0,0,Listed for sale,7/8/2021,325000,169,Buford,2016,5857 Dolvin Ln,30518,-84.02098083,34.14344406,1922,1922,Acres,3,3,1922,1,0,1,Two,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30518-2072127140,91413,10614,0,0,Listed for sale,7/8/2021,375000,120,Buford,2006,6068 Park Leaf Walk,30518,-84.05577087,34.14003754,3120,3120,sqft,3,3,3120,1,2,1,Three Or More,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30518-172440464,91414,54600,0,0,Listed for sale,7/8/2021,419000,172,Sugar Hill,2016,1420 Avalon Creek Rd,30518,-84.03367615,34.12113953,2439,2439,sqft,3,4,2439,1,2,1,Two,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30518-14861613,91415,10614,0,0,Listed for sale,7/8/2021,245000,0,Buford,0,3605 Carter Rd,30518,-83.96475983,34.14899826,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Hall County
30518-2069822218,91416,54600,0,0,Listed for sale,6/30/2021,424990,174,Buford,2017,1550 Avalon Creek Rd,30518,-84.03205109,34.12228012,2439,2439,sqft,3,3,2439,1,0,1,Two,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30518-172439828,91417,54600,0,0,Listed for sale,7/6/2021,359900,165,Sugar Hill,2017,4456 Kerrington Ave,30518,-84.06562805,34.0738678,2178,2178,sqft,4,3,2178,1,2,1,Three Or More,0,0,0,0,TOWNHOUSE,Gwinnett County
30518-83360326,91418,10614,0,0,Listed for sale,7/6/2021,420000,207,Buford,1999,3822 Carter Rd,30518,-83.960289,34.15432358,2028,2028,Acres,2,4,2028,1,0,1,Multi/Split,0,0,0,0,SINGLE_FAMILY,Hall County
30518-14836535,91419,54600,0,0,Listed for sale,7/5/2021,325000,202,Sugar Hill,1989,4555 Creek Bluff Dr,30518,-84.0249176,34.09632111,1608,1608,Acres,3,3,1608,1,2,1,Two,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30518-2072126025,91420,54600,0,0,Listing removed,7/13/2021,400000,0,Buford,2020,4861 Bramblewood Cir,30518,-84.03450012,34.11917877,0,0,sqft,3,4,0,1,0,1,Two,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30518-14840603,91421,54600,0,0,Listed for sale,7/2/2021,475000,212,Buford,1996,5310 Lexington View Pl,30518,-84.06809235,34.10338211,2238,2238,Acres,4,6,2238,1,2,1,Two,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30518-2078421452,91422,10614,0,0,Price change,6/28/2021,461313,178,Buford,2021,1018 Carson Ct,30518,-84.02542877,34.13198853,2589,2589,sqft,4,3,2589,1,2,1,Three Or More,0,0,1,0,SINGLE_FAMILY,Gwinnett County
30518-62037641,91423,10614,0,0,Listed for sale,6/30/2021,451900,114,Buford,2003,6265 Lake Windsor Pkwy,30518,-84.01869965,34.14343262,3951,3951,Acres,4,5,3951,1,1,1,Three Or More,0,0,0,0,SINGLE_FAMILY,Gwinnett County
31094-230994262,91696,48337,0,0,Listed for sale,7/12/2021,54000,0,Warthen,0,Hamburg State Park Rd,31094,-82.7854538,33.16852188,0,0,sqft,0,0,0,0,0,0,0,0,0,0,0,LOT,Washington County
31094-2074594401,91697,48337,0,0,Listed for sale,4/16/2021,65000,0,Warthen,0,0 State Highway 102,31094,-82.80020142,33.11335754,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Washington County
31094-110443151,91698,48337,0,0,Price change,6/21/2021,2449000,0,Warthen,1999,4400 State Highway 15 N,31094,-82.7840271,33.05773544,0,0,Acres,5,4,0,0,0,1,0,0,0,0,0,SINGLE_FAMILY,Washington County
31094-2069925781,91699,48337,0,0,Listed for sale,6/28/2021,239000,109,Warthen,1930,7913 Highway 15 N,31094,-82.80615234,33.10350037,2200,2200,Acres,2,2,2200,1,0,1,One,0,0,0,0,SINGLE_FAMILY,Washington County
31094-76615211,91700,48337,0,0,Listed for sale,7/9/2021,285000,122,Warthen,1982,3392 Hamburg State Park Rd,31094,-82.78520966,33.17037964,2343,2343,Acres,2,3,2343,1,0,0,One,0,0,0,0,SINGLE_FAMILY,Washington County
31811-250479856,92306,28800,0,0,Listed for sale,7/9/2021,305000,100,Hamilton,2017,232 Cedar Way,31811,-84.88233948,32.78019333,3064,3064,Acres,3,5,3064,1,2,1,Two-Two Story Foyer,0,0,0,1,SINGLE_FAMILY,Harris County
31811-105284926,92307,28800,0,0,Listed for sale,7/9/2021,169900,136,Hamilton,1996,111 Lookout Dr,31811,-85.07952118,32.68362427,1252,1252,Acres,2,3,1252,0,0,0,One,0,0,0,0,SINGLE_FAMILY,Harris County
31811-105287113,92308,28800,0,0,Listed for sale,9/27/2020,1575000,0,Hamilton,1990,2424 Lower Blue Springs Rd,31811,-84.93318939,32.73518372,0,0,Acres,4,4,0,1,0,1,Three Or More,0,0,0,0,SINGLE_FAMILY,Harris County
31811-299036383,92309,28800,0,0,Price change,7/2/2021,179900,73,Hamilton,2001,378 Mobley Rd,31811,-84.89672852,32.7592659,2452,2452,Acres,0,0,2452,0,0,0,0,0,0,0,0,MULTI_FAMILY,Harris County
31811-299036388,92310,28800,0,0,Price change,7/2/2021,209900,65,Hamilton,2003,77 Kaitlyn Ct,31811,-84.89619446,32.75737,3233,3233,Acres,0,0,3233,1,0,1,0,0,0,0,0,MULTI_FAMILY,Harris County
31811-2070421073,92311,28800,0,0,Price change,7/1/2021,22500,0,Hamilton,0,0 Mountain Shadows Rd,31811,-84.87380981,32.72813797,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Harris County
31811-228851795,92312,28800,0,0,Listed for sale,7/1/2021,175000,116,Hamilton,1925,265 Mountain View Rd,31811,-84.87981415,32.76374817,1515,1515,Acres,2,3,1515,0,0,0,One,0,0,0,0,SINGLE_FAMILY,Harris County
31811-2076561353,92313,52086,0,0,Listing removed,7/10/2021,250000,0,Hamilton,0,0 Lick Skillet Rd #7,31811,-85.0589447,32.67630386,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Harris County
31811-228853442,92314,28800,0,0,Listed for sale,7/12/2021,250000,167,Hamilton,1936,595 G St,31811,-84.8455658,32.79706192,1500,1500,Acres,2,3,1500,1,0,1,0,0,0,0,0,SINGLE_FAMILY,Harris County
31811-228850275,92315,28800,0,0,Listed for sale,1/21/2021,1695000,957,Hamilton,1998,2313 Lower Blue Springs Rd,31811,-84.9210434,32.72579956,1771,1771,Acres,3,3,1771,0,0,0,One,0,0,0,0,SINGLE_FAMILY,Harris County
31811-105283796,92316,28800,0,0,Price change,6/7/2021,854900,165,Hamilton,1985,1345 Quail Hollow Dr,31811,-85.10990906,32.72570801,5175,5175,Acres,4,4,5175,1,0,1,Two,0,0,0,0,SINGLE_FAMILY,Harris County
31811-2081818644,92317,28800,0,0,Listing removed,6/22/2021,27500,0,Hamilton,0,10 Deer Ridge Dr,31811,-84.88077545,32.76288986,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Harris County
31811-2140956371,92318,28800,0,0,Sold,3/30/2021,275400,0,Hamilton,0,0 Barnes Mill Rd,31811,-84.94260406,32.73855591,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Harris County
31811-2078959056,92319,28800,0,0,Listed for sale,6/25/2020,152000,0,Hamilton,0,LOT 1178 New Site Rd,31811,-85.08956146,32.67051697,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Harris County
31811-2078959061,92320,28800,0,0,Listed for sale,6/25/2020,125000,0,Hamilton,0,LOT 1221 Rogers Dr,31811,-85.10614777,32.70423126,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Harris County
31811-2078959071,92321,28800,0,0,Listed for sale,6/25/2020,169000,0,Hamilton,0,1111 Quail Hollow Dr,31811,-85.10772705,32.72806931,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Harris County
31811-2086435717,92322,28800,0,0,Listing removed,6/22/2021,55000,0,Hamilton,0,39 Big Sky Dr,31811,-84.9488678,32.75592422,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Harris County
31811-250513649,92323,28800,0,0,Listed for sale,1/7/2021,3200960,0,Hamilton,0,345 Hinton Dr,31811,-85.07170105,32.67936325,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Harris County
31811-2080227120,92324,28800,0,0,Listing removed,6/22/2021,24900,0,Hamilton,0,LOT 1 State Highway 116,31811,-84.87355042,32.76078415,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Harris County
31811-2103405786,92325,28800,0,0,Price change,2/22/2021,62500,0,Hamilton,0,0 Valley Rescue Mission Rd,31811,-84.89702606,32.75297165,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Harris County
31811-2081818650,92326,28800,0,0,Price change,11/30/2020,27500,0,Hamilton,0,8 Deer Ridge Dr,31811,-84.88079071,32.76288223,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Harris County
31811-2081818649,92327,28800,0,0,Price change,11/30/2020,27500,0,Hamilton,0,9 Deer Ridge Dr,31811,-84.878685,32.76311493,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Harris County
31811-2081818556,92328,28800,0,0,Price change,11/30/2020,47500,0,Hamilton,0,13 Deer Ridge Dr,31811,-84.87885284,32.7633667,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Harris County
31811-2085251462,92329,28800,0,0,Listed for sale,2/1/2021,20000,0,Hamilton,0,12 Kaitlyn Ct,31811,-84.89579773,32.75616455,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Harris County
31811-228857799,92330,28800,0,0,Listing removed,6/22/2021,638450,0,Hamilton,0,Barnes Mill Rd,31811,-84.86029816,32.75719833,0,0,sqft,0,0,0,0,0,0,0,0,0,0,0,LOT,Harris County
31811-2081816769,92331,28800,0,0,Price change,11/30/2020,37500,0,Hamilton,0,12 Deer Ridge Dr,31811,-84.88076019,32.76290131,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Harris County
31811-105289081,92332,28800,0,0,Price change,6/22/2021,166873,0,Hamilton,0,122 Lower Blue Springs Rd,31811,-84.90005493,32.75162888,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Harris County
31811-2080487409,92333,28800,0,0,Listed for sale,3/17/2020,504860,0,Hamilton,0,0 Seven Springs Rd,31811,-85.03384399,32.73158646,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Harris County
31811-228856226,92334,28800,0,0,Listed for sale,12/15/2020,76000,0,Hamilton,0,90 H St,31811,-84.77185822,32.79344177,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Harris County
31811-2081816772,92335,28800,0,0,Listing removed,6/22/2021,27500,0,Hamilton,0,11 Deer Ridge Dr,31811,-84.87869263,32.76311111,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Harris County
30568-76598378,94561,0,0,0,Listed for sale,7/6/2021,235000,145,Rabun Gap,1985,921 Ponderosa Rd,30568,-83.35813141,34.9697113,1620,1620,Acres,2,3,1620,0,0,0,One,0,1,0,0,SINGLE_FAMILY,Rabun County
30568-2077098229,94562,0,0,0,Listed for sale,11/19/2020,219345,0,Rabun Gap,0,0 Beveret Branch Ln,30568,-83.4079361,34.98201752,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Rabun County
30568-2077277714,94563,0,0,0,Listing removed,7/10/2021,55000,0,Rabun Gap,0,0 Chestnut Mountain Dr TRACT 11,30568,-83.36166382,34.95867538,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Rabun County
30568-2075314892,94564,0,0,0,Listing removed,7/10/2021,24900,0,Rabun Gap,0,0 Hawkeye Trl UNIT 7C,30568,-83.39493561,34.94084549,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Rabun County
30568-2078062060,94565,0,0,0,Listing removed,7/10/2021,22500,0,Rabun Gap,0,0 Windsor Ln #14,30568,-83.41876221,34.92227936,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Rabun County
30568-2077397279,94566,0,0,0,Listing removed,7/10/2021,183750,0,Rabun Gap,0,0 Allen Cove Ln,30568,-83.43171692,34.94033051,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Rabun County
30568-2077397278,94567,0,0,0,Listing removed,7/10/2021,60000,0,Rabun Gap,0,0 Allen Cv,30568,-83.44072723,34.94217682,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Rabun County
30568-2108819587,94568,0,0,0,Listing removed,2/1/2021,31500,0,Rabun Gap,0,0 Mountainside Dr,30568,-83.37450409,34.94884491,0,0,sqft,0,0,0,0,0,0,0,0,0,0,0,LOT,Rabun County
30568-231081619,94569,0,0,0,Listing removed,1/14/2021,44900,0,Rabun Gap,0,430 Darnell Creek Rd,30568,-83.3642807,34.9578476,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Rabun County
30568-2077608090,94570,0,0,0,Sold,5/7/2021,73000,0,Rabun Gap,0,0 Walnut Mountain Rd,30568,-83.37146759,34.94470215,0,0,sqft,0,0,0,0,0,0,0,0,0,0,0,LOT,Rabun County
30568-2084300422,94571,0,0,0,Listing removed,7/10/2021,44000,0,Mountain City,0,7 Blackberry,30568,-83.36016846,34.95297623,0,0,sqft,0,0,0,0,0,0,0,0,0,0,0,LOT,Rabun County
30568-2089662794,94572,0,0,0,Listed for sale,4/24/2021,195000,0,Rabun Gap,0,0 Glass Way,30568,-83.38306427,34.93647385,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Rabun County
30568-76598320,94573,0,0,0,Listed for sale,6/21/2021,695000,0,Rabun Gap,2003,841 Taylors Chapel Rd,30568,-83.40878296,34.9261322,0,0,Acres,2,2,0,1,0,1,Two,0,1,0,0,SINGLE_FAMILY,Rabun County
